time="2024-03-19T07:20:57.410" level=info msg="Starting kbench..."
time="2024-03-19T07:20:57.412" level=info msg="Created a new Pod manager."
time="2024-03-19T07:20:57.428" level=warning msg="Fail to create namespace kbench-pod-namespace, namespaces \"kbench-pod-namespace\" already exists"
time="2024-03-19T07:38:09.254" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:38:09.254" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:38:09.254" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:38:12.364" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:38:12.364" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:38:12.364" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:38:15.474" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:38:15.475" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:38:15.475" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:38:18.595" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:38:18.595" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:38:18.595" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:38:21.715" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:38:21.715" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:38:21.716" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:38:24.852" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:38:24.852" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:38:24.852" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:38:27.973" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:38:27.973" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:38:27.973" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:38:31.092" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:38:31.092" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:38:31.092" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:38:34.230" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:38:34.230" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:38:34.230" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:38:37.359" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:38:37.359" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:38:37.359" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:38:40.495" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:38:40.496" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:38:40.496" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:38:43.621" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:38:43.622" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:38:43.622" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:38:46.762" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:38:46.762" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:38:46.762" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:38:49.877" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:38:49.877" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:38:49.877" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:38:52.986" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:38:52.986" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:38:52.986" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:38:56.104" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:38:56.105" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:38:56.105" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:38:59.235" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:38:59.235" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:38:59.236" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:39:02.356" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:39:02.356" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:39:02.356" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:39:05.477" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:39:05.477" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:39:05.477" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:39:08.598" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:39:08.598" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:39:08.598" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:39:11.728" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:39:11.728" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:39:11.728" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:39:14.849" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:39:14.849" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:39:14.849" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:39:17.967" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:39:17.967" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:39:17.967" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:39:21.109" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:39:21.109" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:39:21.109" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:39:24.228" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:39:24.229" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:39:24.229" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:39:27.353" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:39:27.353" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:39:27.353" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:39:30.476" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:39:30.476" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:39:30.476" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:39:33.600" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:39:33.600" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:39:33.600" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:39:36.725" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:39:36.725" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:39:36.725" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:39:39.853" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:39:39.853" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:39:39.853" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:39:42.974" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:39:42.974" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:39:42.974" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:39:46.088" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:39:46.088" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:39:46.088" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:39:49.213" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:39:49.214" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:39:49.214" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:39:52.341" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:39:52.341" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:39:52.341" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:39:55.477" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:39:55.477" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:39:55.477" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:39:58.632" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-19T07:39:58.633" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-19T07:39:58.633" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-19T07:40:01.633" level=info msg="Predicate processing timed out, continue the operation..."
time="2024-03-19T07:40:01.633" level=info msg="Performing pod actions in operation 1"
time="2024-03-19T07:40:01.633" level=info msg="Waiting all threads to finish on the current operation"
time="2024-03-19T07:40:01.635" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-0"
time="2024-03-19T07:40:01.635" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-2"
time="2024-03-19T07:40:01.635" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-1"
time="2024-03-19T07:40:01.747" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: "
time="2024-03-19T07:40:01.747" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-19T07:40:01.753" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-2, Run out:  err: "
time="2024-03-19T07:40:01.753" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-19T07:40:01.759" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-1, Run out:  err: "
time="2024-03-19T07:40:01.759" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-19T07:40:06.759" level=info msg="One operation completed. Continue to run the next..."
time="2024-03-19T07:40:06.759" level=info msg="Performing pod actions in operation 2"
time="2024-03-19T07:40:06.759" level=info msg="Waiting all threads to finish on the current operation"
time="2024-03-19T07:40:06.761" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-1"
time="2024-03-19T07:40:06.761" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-2"
time="2024-03-19T07:40:06.761" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-0"
time="2024-03-19T07:40:06.870" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: /bin/sh: 1: cd: can't cd to /memtier_benchmark\n"
time="2024-03-19T07:40:06.870" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-19T07:40:06.871" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-1, Run out:  err: /bin/sh: 1: cd: can't cd to /memtier_benchmark\n"
time="2024-03-19T07:40:06.871" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-19T07:40:06.877" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-2, Run out:  err: /bin/sh: 1: cd: can't cd to /memtier_benchmark\n"
time="2024-03-19T07:40:06.877" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-19T07:40:11.877" level=info msg="One operation completed. Continue to run the next..."
time="2024-03-19T07:40:11.877" level=info msg="Performing pod actions in operation 3"
time="2024-03-19T07:40:11.877" level=info msg="Waiting all threads to finish on the current operation"
time="2024-03-19T07:40:11.912" level=error msg="Error copying file(s) for pod: kbench-pod-oid-0-tid-0"
time="2024-03-19T07:40:11.912" level=info msg="Sleep 20000 mili-seconds after COPY action"
time="2024-03-19T07:40:11.920" level=error msg="Error copying file(s) for pod: kbench-pod-oid-0-tid-2"
time="2024-03-19T07:40:11.920" level=info msg="Sleep 20000 mili-seconds after COPY action"
time="2024-03-19T07:40:11.920" level=error msg="Error copying file(s) for pod: kbench-pod-oid-0-tid-1"
time="2024-03-19T07:40:11.920" level=info msg="Sleep 20000 mili-seconds after COPY action"
time="2024-03-19T07:40:31.920" level=info msg="All operations completed."
time="2024-03-19T07:40:31.920" level=info msg="**********************************************************************************************"
time="2024-03-19T07:40:31.920" level=info msg="**************************************** Pod Results ****************************************"
time="2024-03-19T07:40:31.920" level=info msg="**********************************************************************************************"
time="2024-03-19T07:40:31.920" level=info msg="------------------------------------ Pod Operation Summary -----------------------------------"
time="2024-03-19T07:40:31.920" level=info msg="Number of valid pod creation requests:             3         "
time="2024-03-19T07:40:31.920" level=info msg="Number of created pods:                            3         "
time="2024-03-19T07:40:31.920" level=info msg="Number of scheduled pods:                          3         "
time="2024-03-19T07:40:31.920" level=info msg="Number of initialized pods:                        3         "
time="2024-03-19T07:40:31.920" level=info msg="Number of started pods:                            3         "
time="2024-03-19T07:40:31.920" level=info msg="Number of running pods:                            3         "
time="2024-03-19T07:40:31.921" level=info msg="Pod creation throughput (pods/minutes):            36.597332 "
time="2024-03-19T07:40:31.921" level=info msg="Pod creation average latency:                      3.2076128 "
time="2024-03-19T07:40:31.921" level=info msg="--------------------------------- Pod Startup Latencies (ms) ---------------------------------"
time="2024-03-19T07:40:31.921" level=info msg="                                                   median     min        max        99%       "
time="2024-03-19T07:40:31.921" level=info msg="Pod creation latency stats (server):               ---        ---        ---        ---       "
time="2024-03-19T07:40:31.921" level=info msg="Pod scheduling latency stats (server):             ---        ---        ---        ---       "
time="2024-03-19T07:40:31.921" level=info msg="Pod image pulling latency stats (server):          ---        ---        ---        ---       "
time="2024-03-19T07:40:31.921" level=info msg="Pod starting latency stats (server):               ---        ---        ---        ---       "
time="2024-03-19T07:40:31.921" level=info msg="Pod startup total latency (server):                2000       2000       3000       3000      "
time="2024-03-19T07:40:31.921" level=info msg="Pod client-server e2e latency:                     3731.9192  3453.3162  3790.798   3790.798  "
time="2024-03-19T07:40:31.921" level=info msg="Pod scheduling latency stats (client):             11.849     11.772     11.865     11.865    "
time="2024-03-19T07:40:31.921" level=info msg="Pod initialization latency on kubelet (client):    28.631     28.542     28.895     28.895    "
time="2024-03-19T07:40:31.921" level=info msg="Pod starting latency stats (client):               3238.167   2959.803   3303.314   3303.314  "
time="2024-03-19T07:40:31.921" level=info msg="Pod startup total latency (client):                3278.928   3000.194   3343.716   3343.716  "
time="2024-03-19T07:40:31.921" level=info msg="--------------------------------- Pod API Call Latencies (ms) --------------------------------"
time="2024-03-19T07:40:31.921" level=info msg="                                                   median     min        max        99%       "
time="2024-03-19T07:40:31.921" level=info msg="create pod latency:                                11.044     4.942      11.085     11.085    "
time="2024-03-19T07:40:31.921" level=info msg="run pod latency:                                   115.526    108.427    123.484    123.484   "
time="2024-03-19T07:40:31.921" level=info msg="copy pod latency:                                  39.837     31.763     40.099     40.099    "
time="2024-03-19T07:40:31.921" level=info msg="Pod Creation Success Rate: 100 %"
time="2024-03-19T07:40:31.921" level=info msg="Benchmark run completed."
