time="2023-12-25T12:20:40.637" level=info msg="Starting kbench..."
time="2023-12-25T12:20:40.648" level=info msg="Created a new Pod manager."
time="2023-12-25T12:20:40.658" level=warning msg="Fail to create namespace kbench-pod-namespace, namespaces \"kbench-pod-namespace\" already exists"
time="2023-12-25T19:16:53.100" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:16:53.100" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:16:57.341" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:16:57.341" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:16:57.341" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:17:00.467" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:17:00.467" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:17:00.467" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:17:03.901" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:17:03.901" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:17:03.901" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:17:07.006" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:17:07.006" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:17:07.006" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:17:10.162" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:17:10.162" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:17:10.162" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:17:13.268" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:17:13.269" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:17:13.269" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:17:16.373" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:17:16.373" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:17:16.373" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:17:19.506" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:17:19.506" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:17:19.506" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:17:22.638" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:17:22.638" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:17:22.638" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:17:25.763" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:17:25.763" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:17:25.763" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:17:28.870" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:17:28.870" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:17:28.870" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:17:31.976" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:17:31.976" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:17:31.976" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:17:35.080" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:17:35.080" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:17:35.080" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:17:38.185" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:17:38.185" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:17:38.185" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:17:41.300" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:17:41.300" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:17:41.300" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:17:44.422" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:17:44.422" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:17:44.422" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:17:47.519" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:17:47.519" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:17:47.519" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:17:50.621" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:17:50.621" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:17:50.621" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:17:54.720" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:17:54.720" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:17:54.720" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:17:57.839" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:17:57.839" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:17:57.839" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:18:00.954" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:18:00.954" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:18:00.954" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:18:04.067" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:18:04.067" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:18:04.067" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:18:07.177" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:18:07.177" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:18:07.177" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:18:10.279" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:18:10.279" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:18:10.279" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:18:13.413" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:18:13.413" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:18:13.413" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:18:16.512" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:18:16.512" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:18:16.512" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:18:19.629" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:18:19.629" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:18:19.629" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:18:22.740" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:18:22.740" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:18:22.740" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:18:25.889" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:18:25.889" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:18:25.889" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:18:28.995" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:18:28.995" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:18:28.995" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:18:32.108" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:18:32.108" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:18:32.108" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:18:35.219" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:18:35.219" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:18:35.219" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:18:38.343" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:18:38.343" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:18:38.343" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:18:41.451" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:18:41.451" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:18:41.451" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:18:44.570" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:18:44.570" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:18:44.570" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:18:47.673" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:18:47.673" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:18:47.673" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:18:50.790" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:18:50.790" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:18:50.790" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:18:53.895" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:18:53.896" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:18:53.896" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:18:57.007" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:18:57.007" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:18:57.007" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:19:00.106" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2023-12-25T19:19:00.106" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2023-12-25T19:19:00.106" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2023-12-25T19:19:03.254" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out: /memtier_benchmark/memtier_benchmark\n err: "
time="2023-12-25T19:19:03.254" level=info msg="Command predicate passed, proceed..."
time="2023-12-25T19:19:03.254" level=info msg="Predicate check passed, continue execution..."
time="2023-12-25T19:19:03.254" level=info msg="Performing pod actions in operation 1"
time="2023-12-25T19:19:03.254" level=info msg="Waiting all threads to finish on the current operation"
time="2023-12-25T19:19:03.256" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-1"
time="2023-12-25T19:19:03.256" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-0"
time="2023-12-25T19:19:03.256" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-2"
time="2023-12-25T19:19:03.369" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: "
time="2023-12-25T19:19:03.369" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2023-12-25T19:19:03.387" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-2, Run out:  err: "
time="2023-12-25T19:19:03.387" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2023-12-25T19:19:03.390" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-1, Run out:  err: "
time="2023-12-25T19:19:03.390" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2023-12-25T19:19:08.390" level=info msg="One operation completed. Continue to run the next..."
time="2023-12-25T19:19:08.390" level=info msg="Performing pod actions in operation 2"
time="2023-12-25T19:19:08.390" level=info msg="Waiting all threads to finish on the current operation"
time="2023-12-25T19:19:08.392" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-1"
time="2023-12-25T19:19:08.392" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-0"
time="2023-12-25T19:19:08.392" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-2"
time="2023-12-25T19:29:09.666" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-1, Run out:  err: "
time="2023-12-25T19:29:09.666" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2023-12-25T19:29:09.961" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: "
time="2023-12-25T19:29:09.961" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2023-12-25T19:29:09.983" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-2, Run out:  err: "
time="2023-12-25T19:29:09.983" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2023-12-25T19:29:14.983" level=info msg="One operation completed. Continue to run the next..."
time="2023-12-25T19:29:14.983" level=info msg="Performing pod actions in operation 3"
time="2023-12-25T19:29:14.983" level=info msg="Waiting all threads to finish on the current operation"
time="2023-12-25T19:29:14.985" level=error msg="Error copying file(s) for pod: kbench-pod-oid-0-tid-0"
time="2023-12-25T19:29:14.985" level=info msg="Sleep 20000 mili-seconds after COPY action"
time="2023-12-25T19:29:14.985" level=error msg="Error copying file(s) for pod: kbench-pod-oid-0-tid-2"
time="2023-12-25T19:29:14.985" level=info msg="Sleep 20000 mili-seconds after COPY action"
time="2023-12-25T19:29:14.985" level=error msg="Error copying file(s) for pod: kbench-pod-oid-0-tid-1"
time="2023-12-25T19:29:14.985" level=info msg="Sleep 20000 mili-seconds after COPY action"
time="2023-12-25T19:29:34.985" level=info msg="All operations completed."
time="2023-12-25T19:29:34.985" level=info msg="**********************************************************************************************"
time="2023-12-25T19:29:34.985" level=info msg="**************************************** Pod Results ****************************************"
time="2023-12-25T19:29:34.985" level=info msg="**********************************************************************************************"
time="2023-12-25T19:29:34.985" level=info msg="------------------------------------ Pod Operation Summary -----------------------------------"
time="2023-12-25T19:29:34.985" level=info msg="Number of valid pod creation requests:             3         "
time="2023-12-25T19:29:34.985" level=info msg="Number of created pods:                            3         "
time="2023-12-25T19:29:34.985" level=info msg="Number of scheduled pods:                          3         "
time="2023-12-25T19:29:34.985" level=info msg="Number of initialized pods:                        3         "
time="2023-12-25T19:29:34.985" level=info msg="Number of started pods:                            3         "
time="2023-12-25T19:29:34.985" level=info msg="Number of running pods:                            3         "
time="2023-12-25T19:29:34.985" level=info msg="Pod creation throughput (pods/minutes):            3.184077  "
time="2023-12-25T19:29:34.985" level=info msg="Pod creation average latency:                      35.774982 "
time="2023-12-25T19:29:34.985" level=info msg="--------------------------------- Pod Startup Latencies (ms) ---------------------------------"
time="2023-12-25T19:29:34.985" level=info msg="                                                   median     min        max        99%       "
time="2023-12-25T19:29:34.985" level=info msg="Pod creation latency stats (server):               ---        ---        ---        ---       "
time="2023-12-25T19:29:34.985" level=info msg="Pod scheduling latency stats (server):             ---        ---        ---        ---       "
time="2023-12-25T19:29:34.985" level=info msg="Pod image pulling latency stats (server):          ---        ---        ---        ---       "
time="2023-12-25T19:29:34.985" level=info msg="Pod starting latency stats (server):               ---        ---        ---        ---       "
time="2023-12-25T19:29:34.985" level=info msg="Pod startup total latency (server):                37000      30000.002  40000      40000     "
time="2023-12-25T19:29:34.985" level=info msg="Pod client-server e2e latency:                     38622.58   31060.865  40441.152  40441.152 "
time="2023-12-25T19:29:34.985" level=info msg="Pod scheduling latency stats (client):             11.651     11.044     11.831     11.831    "
time="2023-12-25T19:29:34.985" level=info msg="Pod initialization latency on kubelet (client):    19.385     17.472     28.203     28.203    "
time="2023-12-25T19:29:34.985" level=info msg="Pod starting latency stats (client):               37656.492  30085.852  39483.02   39483.02  "
time="2023-12-25T19:29:34.985" level=info msg="Pod startup total latency (client):                37687.53   30125.885  39511.535  39511.535 "
time="2023-12-25T19:29:34.985" level=info msg="--------------------------------- Pod API Call Latencies (ms) --------------------------------"
time="2023-12-25T19:29:34.985" level=info msg="                                                   median     min        max        99%       "
time="2023-12-25T19:29:34.985" level=info msg="copy pod latency:                                  0.087      0.063      0.097      0.097     "
time="2023-12-25T19:29:34.985" level=info msg="create pod latency:                                10.434     5.148      10.541     10.541    "
time="2023-12-25T19:29:34.985" level=info msg="run pod latency:                                   601274     113.438    601590.6   601590.6  "
time="2023-12-25T19:29:34.985" level=info msg="Pod Creation Success Rate: 100 %"
time="2023-12-25T19:29:34.986" level=info msg="Benchmark run completed."
