time="2024-03-21T03:36:04.093" level=info msg="Starting kbench..."
time="2024-03-21T03:36:04.096" level=info msg="Created a new Pod manager."
time="2024-03-21T03:36:04.105" level=warning msg="Fail to create namespace kbench-pod-namespace, namespaces \"kbench-pod-namespace\" already exists"
time="2024-03-21T03:54:32.555" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:54:32.555" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:54:32.555" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:54:35.671" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:54:35.671" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:54:35.671" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:54:38.808" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:54:38.808" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:54:38.808" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:54:41.928" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:54:41.928" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:54:41.928" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:54:45.060" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:54:45.061" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:54:45.061" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:54:48.178" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:54:48.178" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:54:48.178" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:54:51.294" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:54:51.294" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:54:51.294" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:54:54.426" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:54:54.426" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:54:54.426" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:54:57.535" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:54:57.536" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:54:57.536" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:55:00.656" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:55:00.657" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:55:00.657" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:55:03.796" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:55:03.796" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:55:03.796" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:55:06.925" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:55:06.925" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:55:06.925" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:55:10.064" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:55:10.065" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:55:10.065" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:55:13.194" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:55:13.194" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:55:13.194" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:55:16.324" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:55:16.324" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:55:16.324" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:55:19.453" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:55:19.453" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:55:19.453" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:55:22.574" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:55:22.574" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:55:22.574" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:55:25.690" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:55:25.691" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:55:25.691" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:55:28.811" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:55:28.811" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:55:28.811" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:55:31.948" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:55:31.948" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:55:31.948" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:55:35.077" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:55:35.078" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:55:35.078" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:55:38.210" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:55:38.210" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:55:38.210" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:55:41.334" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:55:41.334" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:55:41.335" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:55:44.459" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:55:44.459" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:55:44.459" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:55:47.579" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:55:47.579" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:55:47.579" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:55:50.720" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:55:50.720" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:55:50.720" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:55:53.842" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:55:53.842" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:55:53.842" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:55:56.973" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:55:56.974" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:55:56.974" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:56:00.084" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:56:00.084" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:56:00.084" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:56:03.203" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:56:03.203" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:56:03.203" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:56:06.332" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:56:06.332" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:56:06.332" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:56:09.462" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:56:09.463" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:56:09.463" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:56:12.585" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:56:12.585" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:56:12.585" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:56:15.698" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T03:56:15.699" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T03:56:15.699" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T03:56:18.699" level=info msg="Predicate processing timed out, continue the operation..."
time="2024-03-21T03:56:18.699" level=info msg="Performing pod actions in operation 1"
time="2024-03-21T03:56:18.699" level=info msg="Waiting all threads to finish on the current operation"
time="2024-03-21T03:56:18.705" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-2"
time="2024-03-21T03:56:18.705" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-1"
time="2024-03-21T03:56:18.705" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-0"
time="2024-03-21T03:56:18.825" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: "
time="2024-03-21T03:56:18.825" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-21T03:56:18.828" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-1, Run out:  err: "
time="2024-03-21T03:56:18.828" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-21T03:56:18.832" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-2, Run out:  err: "
time="2024-03-21T03:56:18.832" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-21T03:56:23.832" level=info msg="One operation completed. Continue to run the next..."
time="2024-03-21T03:56:23.832" level=info msg="Performing pod actions in operation 2"
time="2024-03-21T03:56:23.832" level=info msg="Waiting all threads to finish on the current operation"
time="2024-03-21T03:56:23.834" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-0"
time="2024-03-21T03:56:23.834" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-2"
time="2024-03-21T03:56:23.834" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-1"
time="2024-03-21T03:56:23.943" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-2, Run out:  err: /bin/sh: 1: cd: can't cd to /memtier_benchmark\n"
time="2024-03-21T03:56:23.943" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-21T03:56:23.944" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-1, Run out:  err: /bin/sh: 1: cd: can't cd to /memtier_benchmark\n"
time="2024-03-21T03:56:23.944" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-21T03:56:23.954" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: /bin/sh: 1: cd: can't cd to /memtier_benchmark\n"
time="2024-03-21T03:56:23.954" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-21T03:56:28.955" level=info msg="One operation completed. Continue to run the next..."
time="2024-03-21T03:56:28.955" level=info msg="Performing pod actions in operation 3"
time="2024-03-21T03:56:28.955" level=info msg="Waiting all threads to finish on the current operation"
time="2024-03-21T03:56:29.001" level=error msg="Error copying file(s) for pod: kbench-pod-oid-0-tid-0"
time="2024-03-21T03:56:29.001" level=info msg="Sleep 20000 mili-seconds after COPY action"
time="2024-03-21T03:56:29.001" level=error msg="Error copying file(s) for pod: kbench-pod-oid-0-tid-1"
time="2024-03-21T03:56:29.001" level=info msg="Sleep 20000 mili-seconds after COPY action"
time="2024-03-21T03:56:29.002" level=error msg="Error copying file(s) for pod: kbench-pod-oid-0-tid-2"
time="2024-03-21T03:56:29.002" level=info msg="Sleep 20000 mili-seconds after COPY action"
time="2024-03-21T03:56:49.002" level=info msg="All operations completed."
time="2024-03-21T03:56:49.003" level=info msg="**********************************************************************************************"
time="2024-03-21T03:56:49.003" level=info msg="**************************************** Pod Results ****************************************"
time="2024-03-21T03:56:49.003" level=info msg="**********************************************************************************************"
time="2024-03-21T03:56:49.003" level=info msg="------------------------------------ Pod Operation Summary -----------------------------------"
time="2024-03-21T03:56:49.003" level=info msg="Number of valid pod creation requests:             3         "
time="2024-03-21T03:56:49.003" level=info msg="Number of created pods:                            3         "
time="2024-03-21T03:56:49.003" level=info msg="Number of scheduled pods:                          3         "
time="2024-03-21T03:56:49.003" level=info msg="Number of initialized pods:                        3         "
time="2024-03-21T03:56:49.003" level=info msg="Number of started pods:                            3         "
time="2024-03-21T03:56:49.003" level=info msg="Number of running pods:                            3         "
time="2024-03-21T03:56:49.003" level=info msg="Pod creation throughput (pods/minutes):            40.43027  "
time="2024-03-21T03:56:49.003" level=info msg="Pod creation average latency:                      3.5403929 "
time="2024-03-21T03:56:49.003" level=info msg="--------------------------------- Pod Startup Latencies (ms) ---------------------------------"
time="2024-03-21T03:56:49.003" level=info msg="                                                   median     min        max        99%       "
time="2024-03-21T03:56:49.003" level=info msg="Pod creation latency stats (server):               ---        ---        ---        ---       "
time="2024-03-21T03:56:49.003" level=info msg="Pod scheduling latency stats (server):             ---        ---        ---        ---       "
time="2024-03-21T03:56:49.003" level=info msg="Pod image pulling latency stats (server):          ---        ---        ---        ---       "
time="2024-03-21T03:56:49.003" level=info msg="Pod starting latency stats (server):               ---        ---        ---        ---       "
time="2024-03-21T03:56:49.003" level=info msg="Pod startup total latency (server):                2000       2000       4000       4000      "
time="2024-03-21T03:56:49.003" level=info msg="Pod client-server e2e latency:                     3100.9438  2890.2112  5022.6978  5022.6978 "
time="2024-03-21T03:56:49.003" level=info msg="Pod scheduling latency stats (client):             7.645      7.452      13.826     13.826    "
time="2024-03-21T03:56:49.004" level=info msg="Pod initialization latency on kubelet (client):    28.159     24.084     39.961     39.961    "
time="2024-03-21T03:56:49.004" level=info msg="Pod starting latency stats (client):               2920.467   2731.668   4847.916   4847.916  "
time="2024-03-21T03:56:49.004" level=info msg="Pod startup total latency (client):                2968.073   2763.204   4889.901   4889.901  "
time="2024-03-21T03:56:49.004" level=info msg="--------------------------------- Pod API Call Latencies (ms) --------------------------------"
time="2024-03-21T03:56:49.004" level=info msg="                                                   median     min        max        99%       "
time="2024-03-21T03:56:49.004" level=info msg="create pod latency:                                15.71      9.909      15.744     15.744    "
time="2024-03-21T03:56:49.004" level=info msg="run pod latency:                                   120.513    109.259    126.602    126.602   "
time="2024-03-21T03:56:49.004" level=info msg="copy pod latency:                                  38.104     37.862     38.641     38.641    "
time="2024-03-21T03:56:49.004" level=info msg="Pod Creation Success Rate: 100 %"
time="2024-03-21T03:56:49.005" level=info msg="Benchmark run completed."
