time="2024-03-04T15:45:45.595" level=info msg="Starting kbench..."
time="2024-03-04T15:45:45.603" level=info msg="Created a new Pod manager."
time="2024-03-04T15:45:45.609" level=warning msg="Fail to create namespace kbench-pod-namespace, namespaces \"kbench-pod-namespace\" already exists"
time="2024-03-04T16:04:35.109" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:04:35.109" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:04:35.109" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:04:38.202" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:04:38.202" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:04:38.202" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:04:41.305" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:04:41.305" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:04:41.305" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:04:44.421" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:04:44.421" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:04:44.421" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:04:47.512" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:04:47.512" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:04:47.512" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:04:50.610" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:04:50.610" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:04:50.610" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:04:53.707" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:04:53.707" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:04:53.707" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:04:56.805" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:04:56.806" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:04:56.806" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:04:59.901" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:04:59.901" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:04:59.901" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:05:02.995" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:05:02.995" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:05:02.995" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:05:06.088" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:05:06.088" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:05:06.088" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:05:09.183" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:05:09.183" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:05:09.183" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:05:12.285" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:05:12.285" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:05:12.285" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:05:15.371" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:05:15.376" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:05:15.376" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:05:18.475" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:05:18.475" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:05:18.475" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:05:21.568" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:05:21.568" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:05:21.568" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:05:24.659" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:05:24.659" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:05:24.659" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:05:27.751" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:05:27.751" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:05:27.751" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:05:30.844" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:05:30.844" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:05:30.844" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:05:33.938" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:05:33.939" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:05:33.939" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:05:37.034" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:05:37.034" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:05:37.034" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:05:40.129" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:05:40.129" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:05:40.129" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:05:43.227" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:05:43.227" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:05:43.227" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:05:46.325" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:05:46.325" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:05:46.325" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:05:49.424" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:05:49.424" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:05:49.424" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:05:52.518" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:05:52.518" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:05:52.518" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:05:55.613" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:05:55.613" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:05:55.613" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:05:58.706" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:05:58.706" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:05:58.706" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:06:01.811" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:06:01.811" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:06:01.811" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:06:04.912" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:06:04.912" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:06:04.912" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:06:08.007" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:06:08.007" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:06:08.007" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:06:11.096" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:06:11.096" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:06:11.096" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:06:14.191" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:06:14.191" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:06:14.191" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:06:17.281" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:06:17.281" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:06:17.281" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:06:20.395" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:06:20.395" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:06:20.395" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:06:23.487" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:06:23.487" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:06:23.487" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:06:26.577" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:06:26.577" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:06:26.577" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:06:29.674" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:06:29.674" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:06:29.674" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:06:32.772" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T16:06:32.772" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T16:06:32.772" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T16:06:35.772" level=info msg="Predicate processing timed out, continue the operation..."
time="2024-03-04T16:06:35.772" level=info msg="Performing pod actions in operation 1"
time="2024-03-04T16:06:35.772" level=info msg="Waiting all threads to finish on the current operation"
time="2024-03-04T16:06:35.774" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-2"
time="2024-03-04T16:06:35.774" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-1"
time="2024-03-04T16:06:35.774" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-0"
time="2024-03-04T16:06:35.869" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: mkdir: cannot create directory '/tmp/redisoutput': File exists\n"
time="2024-03-04T16:06:35.869" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-04T16:06:35.871" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-1, Run out:  err: mkdir: cannot create directory '/tmp/redisoutput': File exists\n"
time="2024-03-04T16:06:35.871" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-04T16:06:35.874" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-2, Run out:  err: mkdir: cannot create directory '/tmp/redisoutput': File exists\n"
time="2024-03-04T16:06:35.874" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-04T16:06:40.874" level=info msg="One operation completed. Continue to run the next..."
time="2024-03-04T16:06:40.874" level=info msg="Performing pod actions in operation 2"
time="2024-03-04T16:06:40.874" level=info msg="Waiting all threads to finish on the current operation"
time="2024-03-04T16:06:40.877" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-1"
time="2024-03-04T16:06:40.877" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-2"
time="2024-03-04T16:06:40.877" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-0"
time="2024-03-04T16:06:40.970" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-2, Run out:  err: /bin/sh: 1: cd: can't cd to /memtier_benchmark\n"
time="2024-03-04T16:06:40.970" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-04T16:06:40.972" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: /bin/sh: 1: cd: can't cd to /memtier_benchmark\n"
time="2024-03-04T16:06:40.972" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-04T16:06:40.975" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-1, Run out:  err: /bin/sh: 1: cd: can't cd to /memtier_benchmark\n"
time="2024-03-04T16:06:40.975" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-04T16:06:45.975" level=info msg="One operation completed. Continue to run the next..."
time="2024-03-04T16:06:45.976" level=info msg="Performing pod actions in operation 3"
time="2024-03-04T16:06:45.976" level=info msg="Waiting all threads to finish on the current operation"
time="2024-03-04T16:06:46.124" level=info msg="tar: Removing leading `/' from member names\n"
time="2024-03-04T16:06:46.124" level=info msg="Sleep 20000 mili-seconds after COPY action"
time="2024-03-04T16:06:46.141" level=info msg="tar: Removing leading `/' from member names\n"
time="2024-03-04T16:06:46.141" level=info msg="Sleep 20000 mili-seconds after COPY action"
time="2024-03-04T16:06:46.146" level=info msg="tar: Removing leading `/' from member names\n"
time="2024-03-04T16:06:46.146" level=info msg="Sleep 20000 mili-seconds after COPY action"
time="2024-03-04T16:07:06.147" level=info msg="All operations completed."
time="2024-03-04T16:07:06.147" level=info msg="**********************************************************************************************"
time="2024-03-04T16:07:06.147" level=info msg="**************************************** Pod Results ****************************************"
time="2024-03-04T16:07:06.147" level=info msg="**********************************************************************************************"
time="2024-03-04T16:07:06.147" level=info msg="------------------------------------ Pod Operation Summary -----------------------------------"
time="2024-03-04T16:07:06.147" level=info msg="Number of valid pod creation requests:             0         "
time="2024-03-04T16:07:06.147" level=info msg="Number of created pods:                            3         "
time="2024-03-04T16:07:06.147" level=info msg="Number of scheduled pods:                          0         "
time="2024-03-04T16:07:06.147" level=info msg="Number of initialized pods:                        0         "
time="2024-03-04T16:07:06.147" level=info msg="Number of started pods:                            3         "
time="2024-03-04T16:07:06.147" level=info msg="Number of running pods:                            3         "
time="2024-03-04T16:07:06.147" level=info msg="Pod creation throughput (pods/minutes):            5.633803e+08"
time="2024-03-04T16:07:06.147" level=info msg="Pod creation average latency:                      3.0466666e-07"
time="2024-03-04T16:07:06.147" level=info msg="--------------------------------- Pod Startup Latencies (ms) ---------------------------------"
time="2024-03-04T16:07:06.147" level=info msg="                                                   median     min        max        99%       "
time="2024-03-04T16:07:06.147" level=info msg="Pod creation latency stats (server):               ---        ---        ---        ---       "
time="2024-03-04T16:07:06.147" level=info msg="Pod scheduling latency stats (server):             ---        ---        ---        ---       "
time="2024-03-04T16:07:06.147" level=info msg="Pod image pulling latency stats (server):          ---        ---        ---        ---       "
time="2024-03-04T16:07:06.147" level=info msg="Pod starting latency stats (server):               ---        ---        ---        ---       "
time="2024-03-04T16:07:06.147" level=info msg="Pod startup total latency (server):                2000       2000       2000       2000      "
time="2024-03-04T16:07:06.147" level=info msg="Pod client-server e2e latency:                     2.4572618e+07 2.4572618e+07 2.4572618e+07 2.4572618e+07"
time="2024-03-04T16:07:06.147" level=info msg="Pod scheduling latency stats (client):             ---        ---        ---        ---       "
time="2024-03-04T16:07:06.147" level=info msg="Pod initialization latency on kubelet (client):    ---        ---        ---        ---       "
time="2024-03-04T16:07:06.147" level=info msg="Pod starting latency stats (client):               ---        ---        ---        ---       "
time="2024-03-04T16:07:06.147" level=info msg="Pod startup total latency (client):                0          0          0.001      0.001     "
time="2024-03-04T16:07:06.147" level=info msg="--------------------------------- Pod API Call Latencies (ms) --------------------------------"
time="2024-03-04T16:07:06.147" level=info msg="                                                   median     min        max        99%       "
time="2024-03-04T16:07:06.147" level=info msg="run pod latency:                                   96.413     93.227     99.446     99.446    "
time="2024-03-04T16:07:06.147" level=info msg="copy pod latency:                                  162.948    146.506    168.552    168.552   "
time="2024-03-04T16:07:06.147" level=warning msg="There might be time skew between client and server, and certain results (e.g., client-server e2e latency) above may have been affected."
time="2024-03-04T16:07:06.147" level=info msg="Pod Creation Success Rate: 100 %"
time="2024-03-04T16:07:06.147" level=info msg="Benchmark run completed."
