time="2024-03-04T12:21:12.213" level=info msg="Starting kbench..."
time="2024-03-04T12:21:12.221" level=info msg="Created a new Pod manager."
time="2024-03-04T12:21:12.227" level=warning msg="Fail to create namespace kbench-pod-namespace, namespaces \"kbench-pod-namespace\" already exists"
time="2024-03-04T12:39:56.764" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:39:56.764" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:39:56.764" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:39:59.862" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:39:59.862" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:39:59.862" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:40:02.965" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:40:02.965" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:40:02.965" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:40:06.057" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:40:06.057" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:40:06.057" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:40:09.150" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:40:09.150" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:40:09.150" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:40:12.244" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:40:12.244" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:40:12.244" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:40:15.339" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:40:15.339" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:40:15.339" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:40:18.433" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:40:18.433" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:40:18.433" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:40:21.530" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:40:21.530" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:40:21.530" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:40:24.624" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:40:24.624" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:40:24.624" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:40:27.726" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:40:27.726" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:40:27.726" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:40:30.819" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:40:30.819" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:40:30.819" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:40:33.910" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:40:33.910" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:40:33.910" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:40:37.001" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:40:37.001" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:40:37.001" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:40:40.092" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:40:40.092" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:40:40.092" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:40:43.186" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:40:43.186" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:40:43.186" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:40:46.284" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:40:46.284" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:40:46.284" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:40:49.372" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:40:49.372" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:40:49.372" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:40:52.467" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:40:52.467" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:40:52.467" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:40:55.562" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:40:55.562" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:40:55.562" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:40:58.670" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:40:58.670" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:40:58.670" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:41:01.772" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:41:01.772" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:41:01.772" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:41:04.865" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:41:04.865" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:41:04.865" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:41:07.958" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:41:07.958" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:41:07.958" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:41:11.054" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:41:11.054" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:41:11.054" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:41:14.167" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:41:14.167" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:41:14.167" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:41:17.263" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:41:17.263" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:41:17.263" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:41:20.364" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:41:20.364" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:41:20.364" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:41:23.458" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:41:23.458" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:41:23.458" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:41:26.550" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:41:26.550" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:41:26.550" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:41:29.644" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:41:29.644" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:41:29.644" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:41:32.738" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:41:32.738" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:41:32.738" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:41:35.838" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:41:35.838" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:41:35.838" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:41:38.929" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:41:38.929" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:41:38.929" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:41:42.028" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:41:42.028" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:41:42.028" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:41:45.120" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:41:45.120" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:41:45.120" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:41:48.214" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:41:48.214" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:41:48.214" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:41:51.309" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:41:51.309" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:41:51.309" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:41:54.412" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-04T12:41:54.412" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-04T12:41:54.412" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-04T12:41:57.412" level=info msg="Predicate processing timed out, continue the operation..."
time="2024-03-04T12:41:57.412" level=info msg="Performing pod actions in operation 1"
time="2024-03-04T12:41:57.412" level=info msg="Waiting all threads to finish on the current operation"
time="2024-03-04T12:41:57.415" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-0"
time="2024-03-04T12:41:57.415" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-1"
time="2024-03-04T12:41:57.415" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-2"
time="2024-03-04T12:41:57.509" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: mkdir: cannot create directory '/tmp/redisoutput': File exists\n"
time="2024-03-04T12:41:57.509" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-04T12:41:57.515" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-2, Run out:  err: mkdir: cannot create directory '/tmp/redisoutput': File exists\n"
time="2024-03-04T12:41:57.515" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-04T12:41:57.553" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-1, Run out:  err: mkdir: cannot create directory '/tmp/redisoutput': File exists\n"
time="2024-03-04T12:41:57.553" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-04T12:42:02.553" level=info msg="One operation completed. Continue to run the next..."
time="2024-03-04T12:42:02.553" level=info msg="Performing pod actions in operation 2"
time="2024-03-04T12:42:02.553" level=info msg="Waiting all threads to finish on the current operation"
time="2024-03-04T12:42:02.556" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-0"
time="2024-03-04T12:42:02.556" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-1"
time="2024-03-04T12:42:02.556" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-2"
time="2024-03-04T12:42:02.645" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-1, Run out:  err: /bin/sh: 1: cd: can't cd to /memtier_benchmark\n"
time="2024-03-04T12:42:02.645" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-04T12:42:02.652" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: /bin/sh: 1: cd: can't cd to /memtier_benchmark\n"
time="2024-03-04T12:42:02.652" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-04T12:42:02.667" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-2, Run out:  err: /bin/sh: 1: cd: can't cd to /memtier_benchmark\n"
time="2024-03-04T12:42:02.667" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-04T12:42:07.667" level=info msg="One operation completed. Continue to run the next..."
time="2024-03-04T12:42:07.667" level=info msg="Performing pod actions in operation 3"
time="2024-03-04T12:42:07.667" level=info msg="Waiting all threads to finish on the current operation"
time="2024-03-04T12:42:07.827" level=info msg="tar: Removing leading `/' from member names\n"
time="2024-03-04T12:42:07.827" level=info msg="Sleep 20000 mili-seconds after COPY action"
time="2024-03-04T12:42:07.828" level=info msg="tar: Removing leading `/' from member names\n"
time="2024-03-04T12:42:07.828" level=info msg="Sleep 20000 mili-seconds after COPY action"
time="2024-03-04T12:42:07.901" level=info msg="tar: Removing leading `/' from member names\n"
time="2024-03-04T12:42:07.902" level=info msg="Sleep 20000 mili-seconds after COPY action"
time="2024-03-04T12:42:27.902" level=info msg="All operations completed."
time="2024-03-04T12:42:27.902" level=info msg="**********************************************************************************************"
time="2024-03-04T12:42:27.902" level=info msg="**************************************** Pod Results ****************************************"
time="2024-03-04T12:42:27.902" level=info msg="**********************************************************************************************"
time="2024-03-04T12:42:27.902" level=info msg="------------------------------------ Pod Operation Summary -----------------------------------"
time="2024-03-04T12:42:27.902" level=info msg="Number of valid pod creation requests:             0         "
time="2024-03-04T12:42:27.902" level=info msg="Number of created pods:                            3         "
time="2024-03-04T12:42:27.902" level=info msg="Number of scheduled pods:                          0         "
time="2024-03-04T12:42:27.902" level=info msg="Number of initialized pods:                        0         "
time="2024-03-04T12:42:27.902" level=info msg="Number of started pods:                            3         "
time="2024-03-04T12:42:27.902" level=info msg="Number of running pods:                            3         "
time="2024-03-04T12:42:27.902" level=info msg="Pod creation throughput (pods/minutes):            8.450704e+08"
time="2024-03-04T12:42:27.902" level=info msg="Pod creation average latency:                      2.36e-07  "
time="2024-03-04T12:42:27.902" level=info msg="--------------------------------- Pod Startup Latencies (ms) ---------------------------------"
time="2024-03-04T12:42:27.902" level=info msg="                                                   median     min        max        99%       "
time="2024-03-04T12:42:27.902" level=info msg="Pod creation latency stats (server):               ---        ---        ---        ---       "
time="2024-03-04T12:42:27.902" level=info msg="Pod scheduling latency stats (server):             ---        ---        ---        ---       "
time="2024-03-04T12:42:27.902" level=info msg="Pod image pulling latency stats (server):          ---        ---        ---        ---       "
time="2024-03-04T12:42:27.902" level=info msg="Pod starting latency stats (server):               ---        ---        ---        ---       "
time="2024-03-04T12:42:27.902" level=info msg="Pod startup total latency (server):                2000       2000       2000       2000      "
time="2024-03-04T12:42:27.902" level=info msg="Pod client-server e2e latency:                     1.2299234e+07 1.2299234e+07 1.2299234e+07 1.2299234e+07"
time="2024-03-04T12:42:27.902" level=info msg="Pod scheduling latency stats (client):             ---        ---        ---        ---       "
time="2024-03-04T12:42:27.902" level=info msg="Pod initialization latency on kubelet (client):    ---        ---        ---        ---       "
time="2024-03-04T12:42:27.902" level=info msg="Pod starting latency stats (client):               ---        ---        ---        ---       "
time="2024-03-04T12:42:27.902" level=info msg="Pod startup total latency (client):                0          0          0          0         "
time="2024-03-04T12:42:27.902" level=info msg="--------------------------------- Pod API Call Latencies (ms) --------------------------------"
time="2024-03-04T12:42:27.902" level=info msg="                                                   median     min        max        99%       "
time="2024-03-04T12:42:27.902" level=info msg="run pod latency:                                   99.509     89.208     137.648    137.648   "
time="2024-03-04T12:42:27.902" level=info msg="copy pod latency:                                  158.44899  158.108    232.13501  232.13501 "
time="2024-03-04T12:42:27.902" level=warning msg="There might be time skew between client and server, and certain results (e.g., client-server e2e latency) above may have been affected."
time="2024-03-04T12:42:27.902" level=info msg="Pod Creation Success Rate: 100 %"
time="2024-03-04T12:42:27.902" level=info msg="Benchmark run completed."
