time="2024-03-08T11:56:10.277" level=info msg="Starting kbench..."
time="2024-03-08T11:56:10.279" level=info msg="Created a new Pod manager."
time="2024-03-08T11:56:10.288" level=warning msg="Fail to create namespace kbench-pod-namespace, namespaces \"kbench-pod-namespace\" already exists"
time="2024-03-08T12:15:13.778" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:15:13.778" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:15:13.778" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:15:16.886" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:15:16.886" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:15:16.886" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:15:19.996" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:15:19.996" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:15:19.996" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:15:23.107" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:15:23.107" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:15:23.107" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:15:26.221" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:15:26.221" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:15:26.221" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:15:29.335" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:15:29.335" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:15:29.335" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:15:32.445" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:15:32.445" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:15:32.445" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:15:35.554" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:15:35.554" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:15:35.554" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:15:38.662" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:15:38.662" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:15:38.662" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:15:41.773" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:15:41.773" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:15:41.773" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:15:44.873" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:15:44.873" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:15:44.873" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:15:47.983" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:15:47.983" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:15:47.983" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:15:51.102" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:15:51.102" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:15:51.102" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:15:54.220" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:15:54.220" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:15:54.220" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:15:57.337" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:15:57.337" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:15:57.337" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:16:00.446" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:16:00.446" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:16:00.446" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:16:03.555" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:16:03.555" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:16:03.555" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:16:06.678" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:16:06.678" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:16:06.678" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:16:09.787" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:16:09.787" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:16:09.787" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:16:12.896" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:16:12.896" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:16:12.896" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:16:16.007" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:16:16.007" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:16:16.007" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:16:19.116" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:16:19.116" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:16:19.116" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:16:22.224" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:16:22.224" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:16:22.224" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:16:25.332" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:16:25.332" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:16:25.332" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:16:28.439" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:16:28.439" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:16:28.439" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:16:31.551" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:16:31.551" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:16:31.551" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:16:34.660" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:16:34.660" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:16:34.660" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:16:37.772" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:16:37.773" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:16:37.773" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:16:40.877" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:16:40.877" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:16:40.877" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:16:43.991" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:16:43.991" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:16:43.991" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:16:47.099" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:16:47.099" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:16:47.099" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:16:50.212" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:16:50.212" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:16:50.212" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:16:53.321" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:16:53.321" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:16:53.321" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:16:56.432" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:16:56.432" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:16:56.432" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:16:59.542" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:16:59.542" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:16:59.542" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:17:02.654" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-08T12:17:02.654" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-08T12:17:02.654" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-08T12:17:05.654" level=info msg="Predicate processing timed out, continue the operation..."
time="2024-03-08T12:17:05.654" level=info msg="Performing pod actions in operation 1"
time="2024-03-08T12:17:05.654" level=info msg="Waiting all threads to finish on the current operation"
time="2024-03-08T12:17:05.656" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-2"
time="2024-03-08T12:17:05.656" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-0"
time="2024-03-08T12:17:05.656" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-1"
time="2024-03-08T12:17:05.767" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: "
time="2024-03-08T12:17:05.767" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-08T12:17:05.776" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-2, Run out:  err: "
time="2024-03-08T12:17:05.776" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-08T12:17:05.786" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-1, Run out:  err: "
time="2024-03-08T12:17:05.786" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-08T12:17:10.786" level=info msg="One operation completed. Continue to run the next..."
time="2024-03-08T12:17:10.786" level=info msg="Performing pod actions in operation 2"
time="2024-03-08T12:17:10.786" level=info msg="Waiting all threads to finish on the current operation"
time="2024-03-08T12:17:10.788" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-0"
time="2024-03-08T12:17:10.788" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-2"
time="2024-03-08T12:17:10.788" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-1"
time="2024-03-08T12:17:10.900" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-2, Run out:  err: /bin/sh: 1: cd: can't cd to /memtier_benchmark\n"
time="2024-03-08T12:17:10.900" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-08T12:17:10.900" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-1, Run out:  err: /bin/sh: 1: cd: can't cd to /memtier_benchmark\n"
time="2024-03-08T12:17:10.901" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-08T12:17:10.909" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: /bin/sh: 1: cd: can't cd to /memtier_benchmark\n"
time="2024-03-08T12:17:10.909" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-08T12:17:15.909" level=info msg="One operation completed. Continue to run the next..."
time="2024-03-08T12:17:15.909" level=info msg="Performing pod actions in operation 3"
time="2024-03-08T12:17:15.909" level=info msg="Waiting all threads to finish on the current operation"
time="2024-03-08T12:17:15.943" level=error msg="Error copying file(s) for pod: kbench-pod-oid-0-tid-2"
time="2024-03-08T12:17:15.943" level=info msg="Sleep 20000 mili-seconds after COPY action"
time="2024-03-08T12:17:15.943" level=error msg="Error copying file(s) for pod: kbench-pod-oid-0-tid-1"
time="2024-03-08T12:17:15.943" level=info msg="Sleep 20000 mili-seconds after COPY action"
time="2024-03-08T12:17:15.944" level=error msg="Error copying file(s) for pod: kbench-pod-oid-0-tid-0"
time="2024-03-08T12:17:15.944" level=info msg="Sleep 20000 mili-seconds after COPY action"
time="2024-03-08T12:17:35.944" level=info msg="All operations completed."
time="2024-03-08T12:17:35.944" level=info msg="**********************************************************************************************"
time="2024-03-08T12:17:35.944" level=info msg="**************************************** Pod Results ****************************************"
time="2024-03-08T12:17:35.944" level=info msg="**********************************************************************************************"
time="2024-03-08T12:17:35.944" level=info msg="------------------------------------ Pod Operation Summary -----------------------------------"
time="2024-03-08T12:17:35.944" level=info msg="Number of valid pod creation requests:             3         "
time="2024-03-08T12:17:35.944" level=info msg="Number of created pods:                            3         "
time="2024-03-08T12:17:35.944" level=info msg="Number of scheduled pods:                          3         "
time="2024-03-08T12:17:35.944" level=info msg="Number of initialized pods:                        3         "
time="2024-03-08T12:17:35.944" level=info msg="Number of started pods:                            3         "
time="2024-03-08T12:17:35.944" level=info msg="Number of running pods:                            3         "
time="2024-03-08T12:17:35.944" level=info msg="Pod creation throughput (pods/minutes):            45.918613 "
time="2024-03-08T12:17:35.944" level=info msg="Pod creation average latency:                      2.7124662 "
time="2024-03-08T12:17:35.944" level=info msg="--------------------------------- Pod Startup Latencies (ms) ---------------------------------"
time="2024-03-08T12:17:35.944" level=info msg="                                                   median     min        max        99%       "
time="2024-03-08T12:17:35.944" level=info msg="Pod creation latency stats (server):               ---        ---        ---        ---       "
time="2024-03-08T12:17:35.944" level=info msg="Pod scheduling latency stats (server):             ---        ---        ---        ---       "
time="2024-03-08T12:17:35.944" level=info msg="Pod image pulling latency stats (server):          ---        ---        ---        ---       "
time="2024-03-08T12:17:35.944" level=info msg="Pod starting latency stats (server):               ---        ---        ---        ---       "
time="2024-03-08T12:17:35.944" level=info msg="Pod startup total latency (server):                2000       2000       2000       2000      "
time="2024-03-08T12:17:35.944" level=info msg="Pod client-server e2e latency:                     2922.156   2813.546   3340.0708  3340.0708 "
time="2024-03-08T12:17:35.944" level=info msg="Pod scheduling latency stats (client):             7.769      7.409      9.338      9.338     "
time="2024-03-08T12:17:35.944" level=info msg="Pod initialization latency on kubelet (client):    23.346     18.831     24.872     24.872    "
time="2024-03-08T12:17:35.944" level=info msg="Pod starting latency stats (client):               2587.0789  2466.028   2992.727   2992.727  "
time="2024-03-08T12:17:35.944" level=info msg="Pod startup total latency (client):                2613.3188  2498.711   3025.3682  3025.3682 "
time="2024-03-08T12:17:35.944" level=info msg="--------------------------------- Pod API Call Latencies (ms) --------------------------------"
time="2024-03-08T12:17:35.944" level=info msg="                                                   median     min        max        99%       "
time="2024-03-08T12:17:35.944" level=info msg="run pod latency:                                   120.104    111.07     129.975    129.975   "
time="2024-03-08T12:17:35.944" level=info msg="copy pod latency:                                  32.038     31.557     32.421     32.421    "
time="2024-03-08T12:17:35.944" level=info msg="create pod latency:                                15.72      9.895      15.787     15.787    "
time="2024-03-08T12:17:35.944" level=info msg="Pod Creation Success Rate: 100 %"
time="2024-03-08T12:17:35.944" level=info msg="Benchmark run completed."
