time="2024-03-21T05:35:27.017" level=info msg="Starting kbench..."
time="2024-03-21T05:35:27.019" level=info msg="Created a new Pod manager."
time="2024-03-21T05:35:27.037" level=warning msg="Fail to create namespace kbench-pod-namespace, namespaces \"kbench-pod-namespace\" already exists"
time="2024-03-21T05:53:19.689" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:53:19.690" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:53:19.690" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:53:22.822" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:53:22.822" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:53:22.822" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:53:25.936" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:53:25.936" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:53:25.936" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:53:29.070" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:53:29.070" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:53:29.070" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:53:32.185" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:53:32.185" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:53:32.185" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:53:35.326" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:53:35.326" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:53:35.326" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:53:38.457" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:53:38.457" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:53:38.457" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:53:41.582" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:53:41.582" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:53:41.582" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:53:44.709" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:53:44.709" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:53:44.709" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:53:47.821" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:53:47.821" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:53:47.821" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:53:50.938" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:53:50.938" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:53:50.938" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:53:54.076" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:53:54.076" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:53:54.076" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:53:57.198" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:53:57.198" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:53:57.198" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:54:00.319" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:54:00.319" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:54:00.319" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:54:03.452" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:54:03.452" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:54:03.452" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:54:06.581" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:54:06.582" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:54:06.582" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:54:09.711" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:54:09.711" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:54:09.711" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:54:12.831" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:54:12.831" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:54:12.831" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:54:15.947" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:54:15.947" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:54:15.947" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:54:19.080" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:54:19.080" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:54:19.080" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:54:22.219" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:54:22.220" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:54:22.220" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:54:25.346" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:54:25.346" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:54:25.346" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:54:28.469" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:54:28.469" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:54:28.469" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:54:31.589" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:54:31.589" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:54:31.590" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:54:34.712" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:54:34.712" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:54:34.712" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:54:37.822" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:54:37.822" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:54:37.822" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:54:40.944" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:54:40.944" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:54:40.944" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:54:44.055" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:54:44.055" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:54:44.055" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:54:47.176" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:54:47.176" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:54:47.176" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:54:50.297" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:54:50.297" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:54:50.298" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:54:53.425" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:54:53.425" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:54:53.425" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:54:56.542" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:54:56.542" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:54:56.542" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:54:59.666" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:54:59.666" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:54:59.666" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:55:02.789" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:55:02.789" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:55:02.789" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:55:05.930" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:55:05.930" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:55:05.930" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:55:09.076" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:55:09.076" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:55:09.076" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:55:12.196" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:55:12.196" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:55:12.196" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:55:15.317" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:55:15.317" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:55:15.317" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:55:18.440" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:55:18.440" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:55:18.440" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:55:21.562" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:55:21.562" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:55:21.562" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:55:24.686" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:55:24.686" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:55:24.687" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:55:27.799" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: ls: cannot access '/memtier_benchmark/memtier_benchmark': No such file or directory\n"
time="2024-03-21T05:55:27.799" level=warning msg="Command predicate not passed, output does not contain specified string"
time="2024-03-21T05:55:27.799" level=info msg="Predicate not passed, sleep 3000 mili-seconds"
time="2024-03-21T05:55:30.799" level=info msg="Predicate processing timed out, continue the operation..."
time="2024-03-21T05:55:30.799" level=info msg="Performing pod actions in operation 1"
time="2024-03-21T05:55:30.799" level=info msg="Waiting all threads to finish on the current operation"
time="2024-03-21T05:55:30.807" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-0"
time="2024-03-21T05:55:30.807" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-2"
time="2024-03-21T05:55:30.807" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-1"
time="2024-03-21T05:55:30.933" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: mkdir: cannot create directory '/tmp/redisoutput': File exists\n"
time="2024-03-21T05:55:30.933" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-21T05:55:30.935" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-2, Run out:  err: mkdir: cannot create directory '/tmp/redisoutput': File exists\n"
time="2024-03-21T05:55:30.935" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-21T05:55:30.941" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-1, Run out:  err: mkdir: cannot create directory '/tmp/redisoutput': File exists\n"
time="2024-03-21T05:55:30.941" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-21T05:55:35.941" level=info msg="One operation completed. Continue to run the next..."
time="2024-03-21T05:55:35.941" level=info msg="Performing pod actions in operation 2"
time="2024-03-21T05:55:35.941" level=info msg="Waiting all threads to finish on the current operation"
time="2024-03-21T05:55:35.948" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-2"
time="2024-03-21T05:55:35.948" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-1"
time="2024-03-21T05:55:35.948" level=info msg="Run: Container rediscontainer found for pod kbench-pod-oid-0-tid-0"
time="2024-03-21T05:55:36.062" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-2, Run out:  err: /bin/sh: 1: cd: can't cd to /memtier_benchmark\n"
time="2024-03-21T05:55:36.062" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-21T05:55:36.071" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-1, Run out:  err: /bin/sh: 1: cd: can't cd to /memtier_benchmark\n"
time="2024-03-21T05:55:36.071" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-21T05:55:36.083" level=info msg="Container rediscontainer on pod kbench-pod-oid-0-tid-0, Run out:  err: /bin/sh: 1: cd: can't cd to /memtier_benchmark\n"
time="2024-03-21T05:55:36.083" level=info msg="Sleep 5000 mili-seconds after RUN action"
time="2024-03-21T05:55:41.084" level=info msg="One operation completed. Continue to run the next..."
time="2024-03-21T05:55:41.084" level=info msg="Performing pod actions in operation 3"
time="2024-03-21T05:55:41.084" level=info msg="Waiting all threads to finish on the current operation"
time="2024-03-21T05:55:41.134" level=error msg="Error copying file(s) for pod: kbench-pod-oid-0-tid-1"
time="2024-03-21T05:55:41.134" level=info msg="Sleep 20000 mili-seconds after COPY action"
time="2024-03-21T05:55:41.136" level=error msg="Error copying file(s) for pod: kbench-pod-oid-0-tid-2"
time="2024-03-21T05:55:41.136" level=info msg="Sleep 20000 mili-seconds after COPY action"
time="2024-03-21T05:55:41.136" level=error msg="Error copying file(s) for pod: kbench-pod-oid-0-tid-0"
time="2024-03-21T05:55:41.137" level=info msg="Sleep 20000 mili-seconds after COPY action"
time="2024-03-21T05:56:01.137" level=info msg="All operations completed."
time="2024-03-21T05:56:01.137" level=info msg="**********************************************************************************************"
time="2024-03-21T05:56:01.137" level=info msg="**************************************** Pod Results ****************************************"
time="2024-03-21T05:56:01.137" level=info msg="**********************************************************************************************"
time="2024-03-21T05:56:01.137" level=info msg="------------------------------------ Pod Operation Summary -----------------------------------"
time="2024-03-21T05:56:01.137" level=info msg="Number of valid pod creation requests:             0         "
time="2024-03-21T05:56:01.137" level=info msg="Number of created pods:                            3         "
time="2024-03-21T05:56:01.137" level=info msg="Number of scheduled pods:                          0         "
time="2024-03-21T05:56:01.137" level=info msg="Number of initialized pods:                        0         "
time="2024-03-21T05:56:01.137" level=info msg="Number of started pods:                            3         "
time="2024-03-21T05:56:01.137" level=info msg="Number of running pods:                            3         "
time="2024-03-21T05:56:01.137" level=info msg="Pod creation throughput (pods/minutes):            6.9767443e+08"
time="2024-03-21T05:56:01.137" level=info msg="Pod creation average latency:                      2.5466667e-07"
time="2024-03-21T05:56:01.137" level=info msg="--------------------------------- Pod Startup Latencies (ms) ---------------------------------"
time="2024-03-21T05:56:01.137" level=info msg="                                                   median     min        max        99%       "
time="2024-03-21T05:56:01.137" level=info msg="Pod creation latency stats (server):               ---        ---        ---        ---       "
time="2024-03-21T05:56:01.137" level=info msg="Pod scheduling latency stats (server):             ---        ---        ---        ---       "
time="2024-03-21T05:56:01.137" level=info msg="Pod image pulling latency stats (server):          ---        ---        ---        ---       "
time="2024-03-21T05:56:01.137" level=info msg="Pod starting latency stats (server):               ---        ---        ---        ---       "
time="2024-03-21T05:56:01.137" level=info msg="Pod startup total latency (server):                2000       2000       4000       4000      "
time="2024-03-21T05:56:01.137" level=info msg="Pod client-server e2e latency:                     7.1630445e+06 7.1630445e+06 7.1630445e+06 7.1630445e+06"
time="2024-03-21T05:56:01.137" level=info msg="Pod scheduling latency stats (client):             ---        ---        ---        ---       "
time="2024-03-21T05:56:01.137" level=info msg="Pod initialization latency on kubelet (client):    ---        ---        ---        ---       "
time="2024-03-21T05:56:01.137" level=info msg="Pod starting latency stats (client):               ---        ---        ---        ---       "
time="2024-03-21T05:56:01.137" level=info msg="Pod startup total latency (client):                0          0          0          0         "
time="2024-03-21T05:56:01.137" level=info msg="--------------------------------- Pod API Call Latencies (ms) --------------------------------"
time="2024-03-21T05:56:01.137" level=info msg="                                                   median     min        max        99%       "
time="2024-03-21T05:56:01.137" level=info msg="run pod latency:                                   127.942    114.402    135.602    135.602   "
time="2024-03-21T05:56:01.137" level=info msg="copy pod latency:                                  43.186     40.715     43.384     43.384    "
time="2024-03-21T05:56:01.137" level=warning msg="There might be time skew between client and server, and certain results (e.g., client-server e2e latency) above may have been affected."
time="2024-03-21T05:56:01.137" level=info msg="Pod Creation Success Rate: 100 %"
time="2024-03-21T05:56:01.137" level=info msg="Benchmark run completed."
